DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           N2O                       N2O_30s                   N2O_1min                  N2O_5min                  N2O_dry                   N2O_dry30s                N2O_dry1min               N2O_dry5min               CO2                       CH4                       CH4_dry                   H2O                       NH3                       ChemDetect                peak_1a                   peak_41                   peak_4                    peak15                    ch4_splinemax             nh3_conc_ave
2021-05-07                02:02:38.313              126.04349900              3025.043976               127.04349900              1620345758.314            0                         963                       1.3999405554E+02          4.4999534607E+01          4.0750000000E+01          4.5242820740E+01          4.4999900818E+01          4.7000000000E+01          0.0000000000E+00          2.8641566572E+04          6.0000000000E+00          4.4525062100E-01          3.8419113141E-01          3.6494292416E-01          3.5866511383E-01          4.5634855494E-01          3.9370597811E-01          3.7398452181E-01          3.6757937054E-01          1.1867417431E+03          3.2327028241E+00          3.2908977570E+00          1.3920224572E+00          5.0446218499E-01          0.0000000000E+00          8.9277819656E-01          1.5018107868E+02          1.6316469473E+00          8.1522280224E+01          5.0264118624E+02          2.0709064652E-01
2021-05-07                02:02:38.684              126.04350329              3025.044079               127.04350329              1620345758.684            0                         963                       1.3999266775E+02          4.4999534607E+01          4.0750000000E+01          4.5242820740E+01          4.4999900818E+01          2.5000000000E+01          0.0000000000E+00          2.8637389391E+04          6.0000000000E+00          4.4991308820E-01          3.8592065658E-01          3.6606357621E-01          3.5896085855E-01          4.6115886093E-01          3.9548105398E-01          3.7513416238E-01          3.6788255989E-01          1.2041101648E+03          3.2979516835E+00          3.3574866373E+00          1.3958374613E+00          5.4922318908E-01          0.0000000000E+00          8.9277819656E-01          1.5018107868E+02          1.6316469473E+00          8.1522280224E+01          7.1836441041E+02          2.0709064652E-01
2021-05-07                02:02:39.815              126.04351639              3025.044393               127.04351639              1620345759.816            0                         963                       1.4000243727E+02          4.4999561356E+01          4.0728813559E+01          4.5242847489E+01          4.4999793822E+01          4.7000000000E+01          0.0000000000E+00          2.8642624281E+04          6.0000000000E+00          4.6424758462E-01          3.8944951712E-01          3.6743860737E-01          3.5930098594E-01          4.7595148764E-01          3.9910090959E-01          3.7654594850E-01          3.6823155163E-01          1.2572586155E+03          3.3150511325E+00          3.3754034028E+00          1.4075086909E+00          6.8760075495E-01          0.0000000000E+00          9.3026506615E-01          1.5018107868E+02          1.6623819610E+00          8.1522280224E+01          7.1836441041E+02          2.0709064652E-01
2021-05-07                02:02:40.635              126.04352588              3025.044621               127.04352588              1620345760.636            0                         963                       1.4000243727E+02          4.4999561356E+01          4.0728813559E+01          4.5242847489E+01          4.4999793822E+01          4.7000000000E+01          0.0000000000E+00          2.8642624281E+04          6.0000000000E+00          4.6459927962E-01          3.9447907885E-01          3.6889222348E-01          3.5964209316E-01          4.7638382665E-01          4.0425908567E-01          3.7803927124E-01          3.6858177118E-01          1.2572578410E+03          3.3274375793E+00          3.3883854692E+00          1.4159678418E+00          7.8790597717E-01          0.0000000000E+00          9.3026506615E-01          1.5018107868E+02          1.6623819610E+00          8.1522280224E+01          7.1836441041E+02          2.0709064652E-01
2021-05-07                02:02:41.226              126.04353271              3025.044785               127.04353271              1620345761.226            0                         963                       1.3999737549E+02          4.4999565125E+01          4.0687500000E+01          4.5242851257E+01          4.4999778748E+01          2.0000000000E+00          0.0000000000E+00          2.8638720703E+04          6.0000000000E+00          4.7494637776E-01          3.9659663935E-01          3.7060080552E-01          3.6000729447E-01          4.8704685511E-01          4.0643771118E-01          3.7979474519E-01          3.6895685423E-01          1.2688752159E+03          3.3363498591E+00          3.3977281652E+00          1.4220567812E+00          8.6000933658E-01          0.0000000000E+00          9.3026506615E-01          1.5018107868E+02          1.6623819610E+00          8.5278499372E+01          7.1836441041E+02          8.9612629631E-01
2021-05-07                02:02:41.940              126.04354097              3025.044983               127.04354097              1620345761.940            0                         963                       1.3999983215E+02          4.4999565125E+01          4.0687500000E+01          4.5242851257E+01          4.4999778748E+01          4.6000000000E+01          0.0000000000E+00          2.8639276611E+04          6.0000000000E+00          4.8736863355E-01          3.9991586433E-01          3.7247495538E-01          3.6039452452E-01          4.9974595986E-01          4.0984537104E-01          3.8171952478E-01          3.6935447107E-01          1.2829349231E+03          3.3471352596E+00          3.4085120930E+00          1.4175156980E+00          1.0402646511E+00          0.0000000000E+00          9.3026506615E-01          1.8764580955E+02          1.6623819610E+00          8.5278499372E+01          7.1836441041E+02          8.9612629631E-01
2021-05-07                02:02:43.019              126.04355347              3025.045283               127.04355347              1620345763.020            0                         963                       1.3999911584E+02          4.4999565125E+01          4.0704297821E+01          4.5242851257E+01          4.4999778748E+01          4.7000000000E+01          0.0000000000E+00          2.8637988168E+04          6.0000000000E+00          5.0584808127E-01          4.0516332037E-01          3.7442588538E-01          3.6083120516E-01          5.1864633521E-01          4.1522726723E-01          3.8372251760E-01          3.6980269704E-01          1.3042022664E+03          3.3634709332E+00          3.4249102921E+00          1.4121564866E+00          1.3131448530E+00          0.0000000000E+00          1.0068110721E+00          1.8764580955E+02          1.4939985315E+00          8.5278499372E+01          7.1836441041E+02          8.9612629631E-01
2021-05-07                02:02:43.813              126.04356266              3025.045504               127.04356266              1620345763.814            0                         963                       1.3999911584E+02          4.4999565125E+01          4.0704297821E+01          4.5242851257E+01          4.4999778748E+01          4.7000000000E+01          0.0000000000E+00          2.8637988168E+04          6.0000000000E+00          5.0584970801E-01          4.0972287779E-01          3.7599250335E-01          3.6126019742E-01          5.1861161777E-01          4.1990483091E-01          3.8533125195E-01          3.7024297024E-01          1.3042027223E+03          3.3754805704E+00          3.4369644902E+00          1.4082174747E+00          1.5138531350E+00          0.0000000000E+00          1.0068110721E+00          1.8764580955E+02          1.4939985315E+00          8.5278499372E+01          7.1836441041E+02          8.9612629631E-01
2021-05-07                02:02:44.384              126.04356927              3025.045662               127.04356927              1620345764.385            0                         963                       1.4000353634E+02          4.4999565125E+01          4.0687500000E+01          4.5242853827E+01          4.4999781317E+01          2.5000000000E+01          0.0000000000E+00          2.8640757607E+04          6.0000000000E+00          4.7906271658E-01          4.1154761039E-01          3.7720188594E-01          3.6160831764E-01          4.9112248852E-01          4.2177897980E-01          3.8657344391E-01          3.7060021494E-01          1.3232779577E+03          3.3841170109E+00          3.4456322357E+00          1.4053852575E+00          1.6583702657E+00          0.0000000000E+00          1.0068110721E+00          1.8764580955E+02          1.4939985315E+00          8.5278499372E+01          7.3714931898E+02          8.9612629631E-01
2021-05-07                02:02:45.500              126.04358219              3025.045972               127.04358219              1620345765.501            0                         963                       1.4000188769E+02          4.4999565125E+01          4.0687500000E+01          4.5242912292E+01          4.4999839783E+01          4.7000000000E+01          0.0000000000E+00          2.8643225305E+04          6.0000000000E+00          4.2671332666E-01          4.1443870297E-01          3.7778355598E-01          3.6180180935E-01          4.3740894618E-01          4.2474443505E-01          3.8717151626E-01          3.7079873905E-01          1.3605605787E+03          3.3883569366E+00          3.4497027043E+00          1.3998506837E+00          1.9409233013E+00          0.0000000000E+00          8.5476023421E-01          1.8764580955E+02          1.6957957706E+00          8.5278499372E+01          7.3714931898E+02          8.9612629631E-01
