DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           N2O                       N2O_30s                   N2O_1min                  N2O_5min                  N2O_dry                   N2O_dry30s                N2O_dry1min               N2O_dry5min               CO2                       CH4                       CH4_dry                   H2O                       NH3                       ChemDetect                peak_1a                   peak_41                   peak_4                    peak15                    ch4_splinemax             nh3_conc_ave              
2021-06-29                10:41:34.931              179.40387653              4305.693037               180.40387653              1624956094.932            0                         963                       1.4000066898E+02          4.5000405482E+01          3.5250000000E+01          4.5245761349E+01          4.5001848482E+01          2.5000000000E+01          0.0000000000E+00          2.9213288898E+04          6.0000000000E+00          3.4254072815E-01          3.3328011932E-01          3.4275115526E-01          3.2964603625E-01          3.5492902412E-01          3.4526724553E-01          3.5510153068E-01          3.4147061160E-01          4.1387723716E+02          1.9246232233E+00          1.9748705593E+00          2.0043445613E+00          3.6891679710E+01          0.0000000000E+00          7.3315981496E-01          6.0380988077E+01          2.2729672881E+00          1.1498379989E+02          4.1918095531E+02          3.6796343800E+01          
2021-06-29                10:41:36.102              179.40389008              4305.693362               180.40389008              1624956096.103            0                         963                       1.3999779775E+02          4.5000480652E+01          3.5250000000E+01          4.5245811462E+01          4.5001823425E+01          4.7000000000E+01          0.0000000000E+00          2.9220565347E+04          6.0000000000E+00          3.0677515084E-01          3.3170034575E-01          3.4223391704E-01          3.2948891577E-01          3.1788761198E-01          3.4363330945E-01          3.5456692443E-01          3.4130791064E-01          3.2989919112E+02          1.9247257971E+00          1.9750754971E+00          2.0082282279E+00          3.6932356504E+01          0.0000000000E+00          6.3245749720E-01          6.0380988077E+01          2.0582616188E+00          1.1498379989E+02          4.1918095531E+02          3.6796343800E+01          
2021-06-29                10:41:36.918              179.40389953              4305.693589               180.40389953              1624956096.919            0                         963                       1.3999779775E+02          4.5000480652E+01          3.5250000000E+01          4.5245811462E+01          4.5001823425E+01          4.7000000000E+01          0.0000000000E+00          2.9220565347E+04          6.0000000000E+00          3.0679240213E-01          3.3102715808E-01          3.4167395176E-01          3.2942569428E-01          3.1792089185E-01          3.4293837924E-01          3.5398808150E-01          3.4124276575E-01          3.2989931809E+02          1.9247974729E+00          1.9752185341E+00          2.0109350233E+00          3.6960535027E+01          0.0000000000E+00          6.3245749720E-01          6.0380988077E+01          2.0582616188E+00          1.1498379989E+02          4.1918095531E+02          3.6796343800E+01          
2021-06-29                10:41:37.528              179.40390657              4305.693758               180.40390657              1624956097.528            0                         963                       1.3999844204E+02          4.5000480652E+01          3.5250000000E+01          4.5245811462E+01          4.5001823425E+01          2.0000000000E+00          0.0000000000E+00          2.9221004983E+04          6.0000000000E+00          3.1970428614E-01          3.3067175019E-01          3.4117280252E-01          3.2939502072E-01          3.3131491327E-01          3.4257412098E-01          3.5346987469E-01          3.4121120788E-01          3.6266934903E+02          1.9248510688E+00          1.9753254044E+00          2.0129554355E+00          3.6981479102E+01          0.0000000000E+00          6.3245749720E-01          6.0380988077E+01          2.0582616188E+00          1.1604386672E+02          4.1918095531E+02          3.7000947571E+01          
2021-06-29                10:41:38.305              179.40391558              4305.693974               180.40391558              1624956098.306            0                         963                       1.4000116126E+02          4.5000480652E+01          3.5250000000E+01          4.5245811462E+01          4.5001823425E+01          4.6000000000E+01          0.0000000000E+00          2.9220912455E+04          6.0000000000E+00          3.3617600785E-01          3.3076189044E-01          3.4090001362E-01          3.2941020762E-01          3.4838196327E-01          3.4267188674E-01          3.5318791291E-01          3.4122712580E-01          4.0453304228E+02          1.9249195257E+00          1.9753747905E+00          2.0121427163E+00          3.6973889774E+01          0.0000000000E+00          6.3245749720E-01          6.0215158376E+01          2.0582616188E+00          1.1604386672E+02          4.1918095531E+02          3.7000947571E+01          
2021-06-29                10:41:39.484              179.40392922              4305.694301               180.40392922              1624956099.485            0                         963                       1.4000215951E+02          4.5000514938E+01          3.5250000000E+01          4.5245837177E+01          4.5001831997E+01          4.7000000000E+01          0.0000000000E+00          2.9222714513E+04          6.0000000000E+00          3.6113746235E-01          3.3266339858E-01          3.4075748945E-01          3.2955161002E-01          3.7424464264E-01          3.4464833968E-01          3.5304055769E-01          3.4137359822E-01          4.6797429498E+02          1.9250232802E+00          1.9754496689E+00          2.0109121194E+00          3.6962388859E+01          0.0000000000E+00          7.4936178752E-01          6.0215158376E+01          2.3633286894E+00          1.1604386672E+02          4.1918095531E+02          3.7000947571E+01          
2021-06-29                10:41:40.339              179.40393912              4305.694539               180.40393912              1624956100.340            0                         963                       1.4000215951E+02          4.5000514938E+01          3.5250000000E+01          4.5245837177E+01          4.5001831997E+01          4.7000000000E+01          0.0000000000E+00          2.9222714513E+04          6.0000000000E+00          3.6112983222E-01          3.3496172093E-01          3.4036664215E-01          3.2963957164E-01          3.7423075417E-01          3.4703342400E-01          3.5263587687E-01          3.4146512234E-01          4.6797425706E+02          1.9250983781E+00          1.9755038214E+00          2.0100197261E+00          3.6954169550E+01          0.0000000000E+00          7.4936178752E-01          6.0215158376E+01          2.3633286894E+00          1.1604386672E+02          4.1918095531E+02          3.7000947571E+01          
2021-06-29                10:41:40.825              179.40394473              4305.694674               180.40394473              1624956100.825            0                         963                       1.4000169244E+02          4.5000602722E+01          3.5250000000E+01          4.5245903015E+01          4.5001853943E+01          2.5000000000E+01          0.0000000000E+00          2.9225165748E+04          6.0000000000E+00          3.5926642051E-01          3.3561860470E-01          3.3957886134E-01          3.2979746343E-01          3.7229614786E-01          3.4771620032E-01          3.5181996425E-01          3.4162898074E-01          4.7631473925E+02          1.9251409627E+00          1.9755345242E+00          2.0095135306E+00          3.6949519561E+01          0.0000000000E+00          7.4936178752E-01          6.0215158376E+01          2.3633286894E+00          1.1604386672E+02          4.1929354386E+02          3.7000947571E+01          
2021-06-29                10:41:41.982              179.40395813              4305.694995               180.40395813              1624956101.982            0                         963                       1.4000130380E+02          4.5000602722E+01          3.5250000000E+01          4.5245903015E+01          4.5001853943E+01          4.7000000000E+01          0.0000000000E+00          2.9225836042E+04          6.0000000000E+00          3.5482114880E-01          3.3899431057E-01          3.3872943560E-01          3.2993266957E-01          3.6768117983E-01          3.5121816952E-01          3.5094017060E-01          3.4176935176E-01          4.9621152173E+02          1.9251849049E+00          1.9755486130E+00          2.0083060194E+00          3.6938427154E+01          0.0000000000E+00          7.4100000898E-01          6.0215158376E+01          2.5118791315E+00          1.1604386672E+02          4.1929354386E+02          3.7000947571E+01          
2021-06-29                10:41:42.811              179.40396772              4305.695225               180.40396772              1624956102.811            0                         963                       1.4000130380E+02          4.5000602722E+01          3.5250000000E+01          4.5245903015E+01          4.5001853943E+01          4.7000000000E+01          0.0000000000E+00          2.9225836042E+04          6.0000000000E+00          3.5481376592E-01          3.3976824187E-01          3.3814268148E-01          3.3000197625E-01          3.6766783277E-01          3.5202269814E-01          3.5033256465E-01          3.4184149237E-01          4.9621148732E+02          1.9252164151E+00          1.9755587347E+00          2.0074408789E+00          3.6930458113E+01          0.0000000000E+00          7.4100000898E-01          6.0215158376E+01          2.5118791315E+00          1.1604386672E+02          4.1929354386E+02          3.7000947571E+01          
